id_cliente,genero,idoso,casado,possui_dependentes,tempo_como_cliente,servico_telefone,servico_internet,servico_seguranca,suporte_tecnico,streaming,tipo_contrato,metodo_pagamento,pagamento_mensal,total_pago,churn
8374-uulrv,male,False,True,True,72,True,dsl,True,yes,True,two year,credit card (automatic),86.05,6309.65,no
2207-nhrjk,male,False,True,True,1,True,dsl,True,no,True,month-to-month,electronic check,50.8,50.8,yes
3224-dfqnq,female,False,True,True,66,True,fiber optic,True,yes,True,one year,electronic check,89.0,5898.6,no
5275-pmfut,male,False,True,True,72,True,dsl,True,yes,True,two year,credit card (automatic),64.8,4719.75,no
4795-uxvcj,male,False,True,True,26,True,no,True,no internet service,True,one year,credit card (automatic),19.8,457.3,no
9777-iqhwp,male,False,True,True,64,True,fiber optic,True,no,True,two year,bank transfer (automatic),93.4,5822.3,no
0947-mugvo,male,True,True,True,20,True,fiber optic,True,no,True,month-to-month,electronic check,73.65,1463.5,yes
9944-hkvvb,female,False,True,True,3,True,fiber optic,True,no,True,month-to-month,electronic check,95.1,307.4,yes
4124-mmetb,male,False,True,True,22,True,fiber optic,True,no,True,month-to-month,credit card (automatic),94.65,2104.55,yes
3671-shrsp,male,False,True,True,4,True,fiber optic,True,yes,True,month-to-month,mailed check,80.6,319.15,yes
0979-mozqi,male,False,True,True,62,True,dsl,True,yes,True,two year,bank transfer (automatic),39.0,2337.45,no
2732-isezx,female,False,True,True,5,True,no,True,no internet service,True,month-to-month,mailed check,20.5,104.3,no
3313-qknkb,male,False,True,True,59,True,fiber optic,True,no,True,one year,electronic check,85.55,5084.65,yes
0323-xwwtn,male,False,True,True,3,True,no,True,no internet service,True,two year,mailed check,26.4,121.25,no
1937-otuky,female,False,True,True,72,True,fiber optic,True,yes,True,two year,bank transfer (automatic),98.2,7015.9,no
1573-lgxba,male,False,True,True,57,True,fiber optic,True,no,True,one year,credit card (automatic),97.55,5598.0,no
1764-vuumt,male,False,True,True,66,True,no,True,no internet service,True,two year,credit card (automatic),19.95,1269.1,no
5073-wxoyn,female,False,True,True,60,True,dsl,True,no,True,month-to-month,electronic check,50.8,3027.4,yes
4713-zburt,male,False,True,True,45,True,fiber optic,True,no,True,two year,bank transfer (automatic),99.7,4634.35,no
3050-gbush,female,False,True,True,3,True,dsl,True,no,True,month-to-month,credit card (automatic),34.8,113.95,no
0207-mdknv,female,False,True,True,15,True,fiber optic,True,yes,True,month-to-month,electronic check,105.1,1582.75,yes
7876-aehig,female,False,True,True,51,True,dsl,True,yes,True,one year,bank transfer (automatic),60.15,3077.0,no
7945-hlkea,female,False,True,True,60,True,dsl,True,yes,True,one year,electronic check,64.75,4039.5,no
9342-vnimq,male,False,True,True,33,True,dsl,True,no,True,month-to-month,bank transfer (automatic),54.65,1665.2,no
9851-kielu,male,False,True,True,10,True,fiber optic,True,yes,True,month-to-month,electronic check,110.1,1043.3,yes
3523-brguw,male,True,True,True,26,True,no,True,no internet service,True,one year,credit card (automatic),19.3,504.2,no
3908-blsyf,female,False,True,True,6,True,fiber optic,True,no,True,month-to-month,electronic check,83.9,497.55,yes
3199-npkcn,female,False,True,True,67,True,fiber optic,True,yes,True,one year,electronic check,111.25,7511.65,no
5170-ptrka,female,False,True,True,49,True,dsl,True,yes,True,one year,credit card (automatic),35.8,1782.0,no
4661-njeux,male,False,True,True,1,True,no,True,no internet service,True,month-to-month,mailed check,20.05,20.05,no
2123-ageen,female,True,True,True,7,True,fiber optic,True,no,True,month-to-month,electronic check,84.35,609.65,no
1258-ymznm,female,True,True,True,27,True,fiber optic,True,no,True,one year,bank transfer (automatic),110.5,2857.6,no
0048-lumls,male,False,True,True,37,True,fiber optic,True,no,True,one year,credit card (automatic),91.2,3247.55,no
7549-mygpk,female,False,True,True,63,True,fiber optic,True,no,True,month-to-month,electronic check,100.55,6215.35,yes
5898-igslp,male,False,True,True,31,True,fiber optic,True,yes,True,month-to-month,electronic check,89.3,2823.0,no
3804-rvtgv,male,False,True,True,50,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),103.85,5017.9,yes
6259-wjqlc,male,True,True,True,32,True,fiber optic,True,no,True,month-to-month,credit card (automatic),81.1,2619.25,no
9227-lunbg,female,False,True,True,1,True,dsl,True,no,True,month-to-month,electronic check,24.6,24.6,yes
7997-eassd,female,False,True,True,63,True,fiber optic,True,yes,True,one year,credit card (automatic),81.2,4965.1,no
0730-koave,male,False,True,True,30,True,fiber optic,True,no,True,month-to-month,credit card (automatic),94.3,2679.7,no
8975-skgrx,male,False,True,True,71,True,fiber optic,True,yes,True,two year,bank transfer (automatic),116.1,8310.55,no
0678-rlhvp,female,False,True,True,53,True,fiber optic,True,no,True,two year,electronic check,105.55,5682.25,no
4315-murbd,female,False,True,True,12,True,fiber optic,True,yes,True,month-to-month,bank transfer (automatic),98.9,1120.95,yes
2267-fpima,male,False,True,True,50,True,fiber optic,True,no,True,month-to-month,credit card (automatic),94.4,4914.9,no
1051-gejlj,female,False,True,True,2,True,no,True,no internet service,True,month-to-month,mailed check,19.5,27.55,no
9734-ywgex,female,False,True,True,9,True,fiber optic,True,no,True,month-to-month,credit card (automatic),98.3,923.5,yes
2719-bdaqo,male,False,True,True,17,True,fiber optic,True,no,True,month-to-month,electronic check,93.85,1625.65,yes
5285-mvehd,female,False,True,True,56,True,fiber optic,True,no,True,one year,credit card (automatic),105.6,6068.65,no
0379-djqhr,male,False,True,True,67,True,dsl,True,no,True,two year,credit card (automatic),81.35,5398.6,no
0781-lkxbr,male,True,True,True,9,True,fiber optic,True,no,True,month-to-month,electronic check,100.5,918.6,yes
5543-qdcry,male,False,True,True,4,True,dsl,True,no,True,month-to-month,electronic check,56.4,234.85,no
0297-rbcsg,male,False,True,True,19,True,dsl,True,yes,True,one year,bank transfer (automatic),65.35,1231.85,no
4694-phwfw,female,False,True,True,8,True,no,True,no internet service,True,month-to-month,mailed check,19.95,170.9,no
0835-jkadz,female,False,True,True,71,True,fiber optic,True,yes,True,two year,electronic check,111.25,7984.15,no
1907-ubqfc,male,True,True,True,10,True,fiber optic,True,no,True,month-to-month,electronic check,72.85,688.65,yes
7508-smhxl,female,True,True,True,15,True,fiber optic,True,no,True,month-to-month,credit card (automatic),89.0,1288.3,no
3865-yiott,male,False,True,True,72,True,fiber optic,True,no,True,one year,bank transfer (automatic),106.1,7848.5,no
5993-bqhea,male,False,True,True,12,True,no,True,no internet service,True,one year,credit card (automatic),20.05,267.0,no
6024-ruggh,male,False,True,True,72,True,no,True,no internet service,True,two year,bank transfer (automatic),25.2,1798.9,no
6513-eecdb,male,True,True,True,1,True,fiber optic,True,no,True,month-to-month,electronic check,73.55,73.55,yes
3956-cjust,female,True,True,True,23,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),75.4,1643.55,no
4079-wwqqq,male,False,True,True,72,True,dsl,True,yes,True,two year,bank transfer (automatic),65.55,4807.45,no
6103-bocou,female,False,True,True,26,True,fiber optic,True,no,True,month-to-month,electronic check,80.7,2193.0,no
5149-tgwdz,female,False,True,True,21,True,fiber optic,True,yes,True,one year,mailed check,104.55,2239.4,no
7471-wnsuf,male,False,True,True,60,True,no,True,no internet service,True,one year,bank transfer (automatic),24.15,1505.9,no
8942-dbmhz,male,False,True,True,12,True,no,True,no internet service,True,month-to-month,mailed check,20.45,255.35,no
4301-vvzka,male,False,True,True,16,True,fiber optic,True,no,True,month-to-month,electronic check,75.4,1189.4,no
9199-pwqvc,female,False,True,True,63,True,dsl,True,no,True,one year,credit card (automatic),79.7,4786.15,no
4824-gucby,female,True,True,True,22,True,fiber optic,True,no,True,month-to-month,electronic check,81.7,1820.9,no
5393-hjzsm,female,False,True,True,32,True,dsl,True,yes,True,month-to-month,bank transfer (automatic),76.3,2404.15,no
7074-ievoj,female,True,True,True,3,True,fiber optic,True,no,True,month-to-month,electronic check,79.4,205.05,yes
9625-qstye,female,False,True,True,13,True,fiber optic,True,no,True,month-to-month,electronic check,81.15,952.3,yes
0862-prcbs,female,False,True,True,68,True,fiber optic,True,yes,True,two year,credit card (automatic),103.75,7039.45,no
8812-zrhfp,female,False,True,True,30,True,fiber optic,True,no,True,one year,electronic check,86.45,2538.05,no
5146-cbvoe,female,False,True,True,16,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),75.1,1212.85,no
0454-okrct,male,False,True,True,33,True,fiber optic,True,yes,True,two year,bank transfer (automatic),80.6,2651.1,no
5787-kxgiy,male,False,True,True,72,True,no,True,no internet service,True,two year,credit card (automatic),19.3,1304.8,no
4750-zrxiu,female,True,True,True,4,True,fiber optic,True,no,True,month-to-month,electronic check,84.6,360.1,yes
4198-vfoea,female,False,True,True,12,True,dsl,True,yes,True,one year,mailed check,33.6,435.45,no
6630-ujzmy,female,True,True,True,4,True,fiber optic,True,no,True,month-to-month,electronic check,83.25,308.05,no
5709-lvoeq,female,False,True,True,0,True,dsl,True,no,True,two year,mailed check,80.85,80.85,no
6400-bwqkw,female,False,True,True,6,True,fiber optic,True,no,True,month-to-month,electronic check,79.05,434.5,yes
2692-aqcpf,female,False,True,True,65,True,fiber optic,True,yes,True,one year,credit card (automatic),108.05,7118.9,no
0347-ubkuz,female,False,True,True,15,True,no,True,no internet service,True,month-to-month,mailed check,19.9,320.45,no
0835-duuiq,female,False,True,True,24,True,no,True,no internet service,True,one year,bank transfer (automatic),21.05,531.55,no
0811-gsdtp,female,False,True,True,13,True,dsl,True,no,True,month-to-month,electronic check,30.15,382.2,no
7567-ecmcm,male,False,True,True,24,True,fiber optic,True,no,True,month-to-month,credit card (automatic),79.85,2001.0,no
6115-ztbfq,female,False,True,True,72,True,dsl,True,yes,True,two year,bank transfer (automatic),65.5,4919.7,no
6353-brmma,female,False,True,True,54,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),104.1,5645.8,no
6680-wkxrz,female,False,True,True,3,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),74.4,215.8,yes
6231-wfgfh,male,False,True,True,4,True,no,True,no internet service,True,month-to-month,mailed check,20.5,77.6,no
9904-ehevj,female,True,True,True,32,True,fiber optic,True,no,True,month-to-month,mailed check,91.35,2896.55,no
7028-dvoiq,male,True,True,True,35,True,fiber optic,True,no,True,month-to-month,electronic check,99.05,3395.8,yes
6169-ppetc,male,False,True,True,35,True,no,True,no internet service,True,two year,bank transfer (automatic),20.5,759.35,no
4208-uffgw,male,True,True,True,2,True,dsl,True,no,True,month-to-month,mailed check,44.95,85.15,yes
8584-kmvxd,female,False,True,True,8,True,fiber optic,True,no,True,month-to-month,electronic check,75.6,535.55,no
8467-wynsr,male,False,True,True,22,True,dsl,True,yes,True,month-to-month,mailed check,55.1,1253.15,no
0851-dfjkb,female,False,True,True,15,True,dsl,True,yes,True,month-to-month,electronic check,58.95,955.15,no
5382-soyzl,male,False,True,True,22,True,fiber optic,True,no,True,month-to-month,electronic check,95.1,2162.6,no
9448-reevd,male,False,True,True,1,True,dsl,True,no,True,month-to-month,credit card (automatic),44.7,44.7,yes
3261-cqxol,female,False,True,True,71,True,no,True,no internet service,True,two year,bank transfer (automatic),25.45,1813.35,no
8388-fynpz,male,False,True,True,4,True,dsl,True,no,True,month-to-month,electronic check,56.75,245.15,no
4002-bqwpq,male,False,True,True,25,True,dsl,True,yes,True,month-to-month,bank transfer (automatic),81.75,2028.8,no
5651-ylprd,female,False,True,True,32,True,fiber optic,True,no,True,month-to-month,electronic check,86.1,2723.75,no
2826-dxlqo,male,True,True,True,7,True,dsl,True,no,True,month-to-month,bank transfer (automatic),29.8,220.45,no
4378-bzyfp,male,False,True,True,17,True,no,True,no internet service,True,one year,mailed check,20.5,365.8,no
9489-utfka,male,True,True,True,8,True,dsl,True,no,True,month-to-month,bank transfer (automatic),60.9,551.95,no
4849-pyrlq,female,True,True,True,56,True,dsl,True,yes,True,two year,bank transfer (automatic),73.25,4054.2,no
9117-shlzx,male,False,True,True,1,True,dsl,True,no,True,month-to-month,mailed check,45.7,45.7,yes
9889-tmahg,male,True,True,True,8,True,fiber optic,True,yes,True,month-to-month,credit card (automatic),100.3,832.35,yes
4541-rmrlg,male,False,True,True,7,True,no,True,no internet service,True,month-to-month,electronic check,19.25,112.3,yes
7764-bdpee,male,False,True,True,3,True,no,True,no internet service,True,month-to-month,mailed check,20.85,60.65,no
3429-iflem,female,False,True,True,71,True,dsl,True,yes,True,two year,credit card (automatic),77.35,5550.1,no
3158-moerk,female,False,True,True,2,True,fiber optic,True,no,True,month-to-month,electronic check,96.0,174.8,yes
7294-tmaop,female,False,True,True,1,True,fiber optic,True,no,True,month-to-month,electronic check,90.55,90.55,yes
5002-gcqfh,male,False,True,True,49,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),93.85,4733.1,no
0556-fjegu,male,False,True,True,58,True,dsl,True,yes,True,two year,bank transfer (automatic),70.1,4048.95,no
8919-fyfqz,male,True,True,True,44,True,dsl,True,no,True,month-to-month,electronic check,30.35,1359.7,yes
0604-thjfp,female,False,True,True,59,True,dsl,True,yes,True,two year,credit card (automatic),75.95,4542.35,no
2834-jrtua,male,False,True,True,71,True,fiber optic,True,yes,True,two year,electronic check,108.05,7532.15,yes
5875-ypqfj,male,False,True,True,1,True,fiber optic,True,no,True,month-to-month,electronic check,69.9,69.9,yes
5879-sesnb,female,False,True,True,11,True,fiber optic,True,no,True,month-to-month,electronic check,75.25,888.65,no
6646-qvxlr,male,True,True,True,62,True,fiber optic,True,no,True,one year,electronic check,103.75,6383.35,yes
6461-ppaxn,female,False,True,True,35,True,dsl,True,yes,True,one year,bank transfer (automatic),54.95,1916.0,no
3318-isqfq,female,False,True,True,20,True,no,True,no internet service,True,month-to-month,bank transfer (automatic),19.5,413.0,no
1106-hrlkz,male,False,True,True,40,True,no,True,no internet service,True,two year,mailed check,19.6,808.95,no
2483-xssmz,female,False,True,True,39,True,dsl,True,no,True,one year,electronic check,47.85,1886.4,no
8603-ijwdn,male,False,True,True,1,True,fiber optic,True,no,True,month-to-month,electronic check,86.6,86.6,yes
8165-zjrnm,female,False,True,True,72,True,no,True,no internet service,True,two year,bank transfer (automatic),23.75,1679.25,no
9369-xfehk,female,True,True,True,33,True,fiber optic,True,no,True,month-to-month,bank transfer (automatic),80.6,2656.5,yes
2604-xvdam,female,False,True,True,12,True,dsl,True,no,True,month-to-month,bank transfer (automatic),43.8,540.95,no
3717-ofrtn,male,False,True,True,1,True,no,True,no internet service,True,month-to-month,bank transfer (automatic),19.75,19.75,no
9046-jbfwa,male,False,True,True,27,True,no,True,no internet service,True,month-to-month,mailed check,19.15,537.35,no
3280-nmuvx,male,False,True,True,34,True,no,True,no internet service,True,one year,credit card (automatic),19.6,678.8,no
1206-ehbdd,female,False,True,True,56,True,fiber optic,True,no,True,two year,bank transfer (automatic),80.3,4513.65,no
8361-lbrdi,female,False,True,True,58,True,no,True,no internet service,True,two year,credit card (automatic),24.35,1423.85,no
4883-kcpzj,female,False,True,True,22,True,no,True,no internet service,True,two year,credit card (automatic),25.25,555.4,no
9108-eqpnq,female,False,True,True,10,True,no,True,no internet service,True,two year,credit card (automatic),26.1,225.55,no
7277-kamwt,male,False,True,True,13,True,no,True,no internet service,True,two year,credit card (automatic),20.0,268.45,no
3842-iykue,female,False,True,True,35,True,fiber optic,True,yes,True,month-to-month,credit card (automatic),85.3,2917.5,yes
